Date,Stipe,Bulb,Blade,Ho Fa,Single,Group,Subst,Sub2,CoSp1,CoSp2,CoSp3,Notes
12/1/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/2/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/3/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/4/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/5/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/6/2020,nd,1.6,1.9,nd,1,0,nd,nd,nd,nd,nd,
12/7/2020,76,4.3,1.9,5.5,1,0,U,none,none,none,none,
12/8/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/9/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/10/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/11/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/12/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/13/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/14/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/15/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/16/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/17/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/18/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/19/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/20/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/21/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/22/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/23/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/24/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/25/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/26/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/27/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/28/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/29/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/30/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/31/2020,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/1/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/2/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/3/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/4/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/5/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/6/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/7/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/8/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/9/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/10/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/11/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/12/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/13/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/14/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/15/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/16/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/17/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/18/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/19/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/20/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/21/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/22/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/23/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/24/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/25/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/26/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/27/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/28/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/29/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/30/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1/31/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/1/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/2/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/3/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/4/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/5/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/6/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/7/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/8/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/9/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/10/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/11/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/12/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/13/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/14/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/15/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/16/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/17/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/18/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/19/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/20/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/21/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/22/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/23/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/24/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/25/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/26/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/27/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2/28/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/1/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/2/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/3/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/4/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/5/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/6/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/7/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/8/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/9/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/10/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/11/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/12/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/13/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/14/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/15/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/16/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/17/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/18/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/19/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/20/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/21/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/22/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/23/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/24/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/25/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/26/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/27/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/28/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/29/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/30/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3/31/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/1/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/2/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/3/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/4/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/5/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/7/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/8/2021,7,1.8,3,2,1,0,My,none,none,none,none,North beach
4/8/2021,5.5,1.5,2.9,1.7,1,0,none,none,none,none,none,North beach
4/8/2021,2,0.2,3.3,nd,0,1,Nl,none,Ls,none,none,"Cluster 2.0-6.5 cm, North beach"
4/8/2021,2.9,0.5,2.5,nd,0,1,Nl,none,none,none,none,North beach
4/8/2021,6.5,2.9,3.2,nd,0,1,Ls,none,none,none,none,North beach
4/9/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/10/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/12/2021,18,4.5,3,5,1,0,U,none,none,none,none,
4/12/2021,8.5,1.7,1.9,nd,0,1,Nl,none,An,none,none,Cluster 8.5-14.3 cm
4/12/2021,14.3,3.5,2.8,nd,0,1,Ls,none,An,none,none,
4/12/2021,0.6,0.1,0.8,nd,0,1,Nl,none,Ls,none,none,Cluster 0.6-25.5 cm
4/12/2021,12.4,2,2,nd,0,1,Nl,none,Ls,none,none,
4/12/2021,25.5,3.3,2.4,nd,0,1,Ls,none,Ls,none,none,
4/12/2021,2.8,0.2,1.6,nd,0,1,Nl,none,An,Co,Ls,"Cluster 2.8-11.2 cm, Ls blade"
4/12/2021,3.7,0.1,1.6,nd,0,1,Nl,none,An,Co,Ls,
4/12/2021,5,0.8,1.7,nd,0,1,Nl,none,An,Co,Ls,
4/12/2021,5.1,0.4,1.9,nd,0,1,Nl,none,An,Co,Ls,
4/12/2021,8.7,1.6,1.8,nd,0,1,Nl,none,An,Co,Ls,
4/12/2021,11.2,2,2.3,nd,0,1,Ls,none,An,Co,Ls,
4/13/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/14/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/15/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/16/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/17/2021,3.8,0.4,2,0.9,1,0,Nl,none,none,none,none,on a mature holdfast of Nl !!
4/17/2021,10.7,2.3,2.9,2.9,1,0,R,none,none,none,none,
4/17/2021,46,1.8,nd,nd,0,1,Nl,none,none,none,none,Cluster 46.0-82.0
4/17/2021,82,3.3,nd,nd,0,1,U,none,none,none,none,
4/18/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,One snapped stipe
4/20/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/21/2021,13.4,1.3,2.6,1.7,1,0,My,none,none,none,none,
4/21/2021,8.6,1.8,1.2,3.5,1,0,Ls,none,none,none,none,
4/21/2021,21.3,4,2.1,2.2,1,0,U,none,none,none,none,
4/21/2021,7,0.6,3.4,nd,0,1,Nl,none,none,none,none,Cluster 7.0-11.0 
4/21/2021,11,1.9,1.9,nd,0,1,Ls,none,none,none,none,
4/21/2021,6.4,1.4,1.8,2.5,1,0,Ls,none,none,none,none,on Ls blade
4/21/2021,3.9,0.1,1.5,nd,0,1,Nl,none,Ls,Dl,none,Cluster 3.9- 34.5
4/21/2021,11.4,0.7,2.3,nd,0,1,Nl,none,Ls,Dl,none,
4/21/2021,13.7,1.3,2.6,nd,0,1,Nl,none,Ls,Dl,none,
4/21/2021,14.7,2.5,2,nd,0,1,Nl,none,Ls,Dl,none,
4/21/2021,19,1.3,1.4,nd,0,1,Nl,none,Ls,Dl,none,
4/21/2021,28.7,3.3,2.1,nd,0,1,Nl,none,Ls,Dl,none,
4/21/2021,34.5,2.7,2.5,nd,0,1,Ba,none,Ls,Dl,none,
4/22/2021,1.5,0.1,0.7,nd,0,1,Nl,none,Ls,none,none,Cluster 1.5-14.0
4/22/2021,1.7,0.1,1.4,nd,0,1,Nl,none,Ls,none,none,
4/22/2021,3.2,0.2,1.7,nd,0,1,Nl,none,Ls,none,none,
4/22/2021,4.1,0.2,1.5,nd,0,1,Nl,none,Ls,none,none,
4/22/2021,7.3,0.2,1.8,nd,0,1,Nl,none,Ls,none,none,
4/22/2021,7.3,0.2,1.8,nd,0,1,Nl,none,Ls,none,none,
4/22/2021,10.3,0.7,2.2,nd,0,1,Nl,none,Ls,none,none,
4/22/2021,14,2.6,2.2,nd,0,1,Ba,none,Ls,none,none,
4/22/2021,1.3,0.1,1.4,nd,0,1,Nl,none,Ls,Am,Pl,Cluster 1.3- 30.1
4/22/2021,2.5,0.1,1.7,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,3.4,0.1,2.9,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,4,0.2,2,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,5.1,0.2,1.6,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,5.4,0.4,2.5,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,5.5,0.2,2.2,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,5.6,0.2,2.2,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,9.5,2.2,1.8,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,11,1.3,1.4,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,24,3.9,2.3,nd,0,1,Nl,none,Ls,Am,Pl,
4/22/2021,30.1,3,2.5,nd,0,1,Ls,none,Ls,Am,Pl,
4/23/2021,none,N A,N A,N A,N A,N A,N A,N A,N A,N A,N A,
4/24/2021,13.5,1.2,3.1,!.5,1,0,My,none,none,none,none,
4/25/2021,8.2,0.5,2.6,nd,0,1,Nl,none,Ls,Am,none,Cluster 8.2- 44.5 on small piece of Ls stipe 
4/25/2021,8.2,1.1,1.5,nd,0,1,Nl,none,Ls,Am,none,
4/25/2021,10.8,1.8,2.4,nd,0,1,Nl,none,Ls,Am,none,
4/25/2021,12.6,1.7,2.2,nd,0,1,Nl,none,Ls,Am,none,
4/25/2021,18.4,2.9,2.2,nd,0,1,Nl,none,Ls,Am,none,
4/25/2021,18.5,2.7,2.3,nd,0,1,Nl,none,Ls,Am,none,
4/25/2021,27.2,3.8,2.7,nd,0,1,Nl,none,Ls,Am,none,
4/25/2021,31,3.5,2.8,nd,0,1,Nl,none,Ls,Am,none,
4/25/2021,44.5,3.9,2.3,nd,0,1,Ls,none,Ls,Am,none,
4/25/2021,1.9,0.1,3.5,nd,0,1,Nl,none,Ls ,Am,Ul,"Cluster 1.9-50.5 cm, on Ls 54 cm long stipe"
4/25/2021,2.1,0.2,3.4,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,3.2,0.4,2.5,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,5,0.2,2.8,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,6.8,0.5,2.9,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,7,0.7,1.3,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,7.5,0.8,2.9,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,8.3,0.4,2.3,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,8.7,1.2,1.9,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,8.7,0.6,3,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,8.9,0.9,3.1,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,9.1,0.6,2.8,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,9.3,0.8,1.7,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,9.8,1.4,2.2,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,9.9,0.7,1.6,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,10.5,1.1,2.1,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,12.3,2.6,2.8,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,13.5,1.5,1.9,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,16.4,2.7,2.2,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,26.3,2.8,2.4,nd,0,1,Nl,none,Ls ,Am,Ul,
4/25/2021,50.5,4.2,3.2,nd,0,1,Ls,none,Ls ,Am,Ul,
4/25/2021,13.3,1.9,2.4,2.7,1,0,U,none,Ms,none,none,
4/25/2021,6,0.9,1.9,nd,1,0,U,none,none,none,none,
4/25/2021,11.6,2.6,1.3,1.9,1,0,My,none,none,none,none,
4/25/2021,19.3,1.8,2,1.2,1,0,U,none,none,none,none,
4/25/2021,11.4,1.6,1.7,1.6,1,0,U,none,none,none,none,
4/25/2021,8,2.7,2.1,2.5,1,0,Ls,none,none,none,none,
4/25/2021,4.7,1.4,nd,1.7,1,0,Ls,none,none,none,none,
4/25/2021,17.3,2.5,2,nd,1,0,U,none,none,none,none,
4/25/2021,13.4,1.4,1.6,1.6,1,0,My,none,none,none,none,
4/25/2021,7.2,1,2,1.6,1,0,Ls,none,none,none,none,
4/25/2021,16.3,3.6,2,2.8,1,0,U,none,none,none,none,
4/25/2021,8,1.7,2,2.7,1,0,U,none,none,none,none,
4/25/2021,33,4,2.5,4.5,1,0,R,none,none,none,none,
4/25/2021,9,1.2,1.6,nd,1,0,My,none,none,none,none,
4/25/2021,9.5,1.9,2.5,2.5,1,0,U,none,none,none,none,
4/25/2021,7,1.2,1.7,2.2,1,0,U,none,none,none,none,
4/25/2021,7,2.3,nd,nd,1,0,Ls,none,none,none,none,
4/25/2021,8.5,2.5,2.3,nd,1,0,Ls,none,Ls,Dl,none,
4/25/2021,3.4,0.5,2,nd,0,1,Nl,none,none,none,none,Cluster 3.4-6.0
4/25/2021,6,1.5,1.1,nd,0,1,U,none,none,none,none,
4/25/2021,2.8,0.3,2.9,nd,0,1,Nl,none,Ls,none,none,Cluster 2.8- 5.8
4/25/2021,5.5,1.4,1.6,nd,0,1,Nl,none,Ls,none,none,
4/25/2021,5.8,1.2,1.7,nd,0,1,Ls,none,Ls,none,none,
4/25/2021,6.5,1.1,3.1,nd,0,1,Nl,none,none,none,none,Cluster 6.5-11.8
4/25/2021,11.8,2.7,2.3,nd,0,1,Ls,none,none,none,none,
4/25/2021,2,0.1,2.4,nd,0,1,Nl,none,none,none,none,Cluster 2.0-7.7
4/25/2021,4.7,0.4,2.1,nd,0,1,Nl,none,none,none,none,
4/25/2021,6.8,0.9,2,nd,0,1,Nl,none,none,none,none,
4/25/2021,7.7,1.6,1.9,nd,0,1,Ls,none,none,none,none,
4/25/2021,2.6,0.2,1.2,nd,0,1,Nl,none,Ls,none,none,Cluster 2.6-6-2
4/25/2021,6.2,1.3,1.7,nd,0,1,U,none,Ls,none,none,
4/25/2021,5,1.1,2.4,nd,0,1,Nl,none,Ls,none,none,Cluster 5.0-7.3
4/25/2021,7.3,2.3,2,nd,0,1,Ls,none,Ls,none,none,
4/25/2021,3.8,0.2,2.5,nd,0,1,Nl,none,none,none,none,Cluster 3.8-6.8
4/25/2021,6.8,1.4,1.7,nd,0,1,Ls,none,none,none,none,
4/25/2021,2.8,0.3,2.1,nd,0,1,Nl,none,none,none,none,Cluster 2.8-6.6 
4/25/2021,3.1,0.3,1.7,nd,0,1,Nl,none,none,none,none,
4/25/2021,6.5,1.3,1.2,nd,0,1,Nl,none,none,none,none,
4/25/2021,6.6,1.6,3.7,nd,0,1,Ls,none,none,none,none,
4/25/2021,2.3,0.2,3.1,nd,0,1,Nl,none,none,none,none,Cluster 2.3-7.8
4/25/2021,2.7,0.2,2.9,nd,0,1,Nl,none,none,none,none,
4/25/2021,2.9,0.2,3.2,nd,0,1,Nl,none,none,none,none,
4/25/2021,2.9,0.2,2.8,nd,0,1,Nl,none,none,none,none,
4/25/2021,3.5,0.2,3.4,nd,0,1,Nl,none,none,none,none,
4/25/2021,3.8,0.2,1.7,nd,0,1,Nl,none,none,none,none,
4/25/2021,7,0.8,1.7,nd,0,1,Nl,none,none,none,none,
4/25/2021,7.8,1.3,1.7,nd,0,1,U,none,none,none,none,
4/25/2021,2.1,0.1,2.5,nd,0,1,Nl,none,none,none,none,Cluster 2.1-13.3
4/25/2021,2.5,0.1,2.3,nd,0,1,Nl,none,none,none,none,
4/25/2021,4.9,0.2,2.6,nd,0,1,Nl,none,none,none,none,
4/25/2021,5.8,0.4,2.2,nd,0,1,Nl,none,none,none,none,
4/25/2021,7.5,0.6,2.5,nd,0,1,Nl,none,none,none,none,
4/25/2021,7.6,0.9,1.8,nd,0,1,Nl,none,none,none,none,
4/25/2021,8.4,0.7,1.7,nd,0,1,Nl,none,none,none,none,
4/25/2021,8.6,0.7,1.5,nd,0,1,Nl,none,none,none,none,
4/25/2021,9.6,0.8,1.3,nd,0,1,Nl,none,none,none,none,
4/25/2021,13.3,1.7,2,nd,0,1,Ls,none,none,none,none,
4/26/2021,15.2,1.7,1.9,nd,1,0,R,none,Ul,none,none,
4/27/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/29/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/30/2021,11.5,3.4,3.2,nd,1,0,Ls,none,Py,Am,none,Pyropia nereocystis
5/1/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2021,22.6,4.2,2,3.2,1,0,U,none,none,none,none,
5/3/2021,1.3,0.1,0.8,nd,0,1,Nl,none,Am,Ls,none,Cluster 1.3-8.8
5/3/2021,3.1,0.2,2.2,nd,0,1,Nl,none,Am,Ls,none,
5/3/2021,4,0.2,1.9,nd,0,1,Nl,none,Am,Ls,none,
5/3/2021,8.7,1.2,1.8,nd,0,1,Nl,none,Am,Ls,none,
5/3/2021,8.8,2.1,2.3,nd,0,1,Ls,none,Am,Ls,none,
5/3/2021,7.7,1.1,1.6,nd,0,1,Nl,none,Am,Ls,none,"Cluster 7.7-15.6, many young Ls"
5/3/2021,15.4,2.1,1.9,nd,0,1,Nl,none,Am,Ls,none,
5/3/2021,15.6,2.7,2.1,nd,0,1,Ls,none,Am,Ls,none,
5/4/2021,79,4,nd,5.3,1,0,U,none,none,none,none,
5/4/2021,24.3,2.8,nd,4.8,1,0,Ls,none,Ul,none,none,
5/4/2021,13,2,nd,nd,0,1,Nl,none,Hy,none,none,Cluster 13.0-69.5
5/4/2021,37,3.5,nd,nd,0,1,Nl,none,Hy,none,none,
5/4/2021,57.5,4.3,nd,nd,0,1,Nl,none,Hy,none,none,
5/4/2021,69.5,5,nd,nd,0,1,My,none,Hy,none,none,
5/4/2021,7.5,0.7,2.9,0.7,1,0,Pt,none,Ls,none,none,
5/4/2021,4.7,0.6,2.6,nd,0,1,Nl,none,Ls,none,none,"Cluster 4.7-104.5, heavy cospecies Ls"
5/4/2021,8.2,0.7,2.3,nd,0,1,Nl,none,Ls,none,none,stipe bifurcated
5/4/2021,8.5,0.5,2.1,nd,0,1,Nl,none,Ls,none,none,
5/4/2021,17.4,2.2,1.5,nd,0,1,Nl,none,Ls,none,none,
5/4/2021,33.5,3.3,1.8,nd,0,1,Nl,none,Ls,none,none,
5/4/2021,71,5.1,nd,nd,0,1,Nl,none,Ls,none,none,
5/4/2021,104.5,5,nd,nd,0,1,Ls,none,Ls,none,none,
5/4/2021,41.4,4.3,3,nd,0,1,Nl,none,Ls,none,none,"Cluster 41.4-75.0, heavy cospecies Ls"
5/4/2021,56.5,4.1,2.3,nd,0,1,Nl,none,Ls,none,none,
5/4/2021,61.5,4,2.2,nd,0,1,Nl,none,Ls,none,none,
5/4/2021,75,4.5,nd,nd,0,1,Ls,none,Ls,none,none,
5/5/2021,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5/6/2021,8.5,1.2,2,1.7,1,0,My,none,none,none,none,
5/6/2021,8.5,1.9,2.5,2,1,0,My,none,none,none,none,
5/6/2021,9,1.7,2.7,2.9,1,0,My,none,none,none,none,
5/6/2021,78,4,3.2,4,1,0,U,none,none,none,none,
5/6/2021,24,1.5,2.5,2.5,1,0,U,none,none,none,none,
5/6/2021,40,3.3,2.2,2.5,1,0,U,none,none,none,none,
5/6/2021,11.5,3,nd,nd,1,0,U,none,Co,none,none,
5/6/2021,7.6,2.1,2.4,nd,0,1,Nl,none,none,none,none,Cluster 7.6-10.7
5/6/2021,10.7,1.1,nd,nd,0,1,U,none,none,none,none,
5/6/2021,17.1,1.8,2.2,nd,0,1,Nl,none,none,none,none,Cluster 17.1-18.4
5/6/2021,18.4,2.3,2.2,nd,0,1,U,none,none,none,none,
5/6/2021,5.6,0.9,1.7,nd,0,1,Nl,none,Ls,none,none,Cluster 5.6-18.6
5/6/2021,6,1,nd,nd,0,1,Nl,none,Ls,none,none,
5/6/2021,14,2.8,nd,nd,0,1,Nl,none,Ls,none,none,
5/6/2021,18.6,3.3,nd,nd,0,1,Ls,none,Ls,none,none,
5/6/2021,2.3,0.2,2.5,nd,0,1,Nl,none,Ls,none,none,Cluster 2.3-5.7
5/6/2021,3.6,0.3,1.5,nd,0,1,Nl,none,Ls,none,none,
5/6/2021,4,0.5,1.9,nd,0,1,Nl,none,Ls,none,none,
5/6/2021,4.8,0.9,2.1,nd,0,1,Nl,none,Ls,none,none,
5/6/2021,5.7,1.4,1.7,nd,0,1,Ls,none,Ls,none,none,
